city_name,latitude,longitude,capital,population,country_id
Gouvea,-18.4539,-43.7408,0,11681,25.0
Laredo,43.4144,-3.41,0,10996,
Befotaka,-17.0839,48.9667,0,11666,85.0
Oliva,-32.0333,-63.5667,0,11672,8.0
Aniche,50.33,3.2511,0,10146,
Billerbeck,51.9792,7.295,0,11566,
Jiwachhpur,26.312,87.0405,0,10624,
Mitai,32.7117,131.3077,0,11642,72.0
Papireddippatti,11.914,78.3675,0,11329,
Koori,37.8547,140.5207,0,11425,72.0
Frenstat pod radhostem,49.5483,18.2108,0,10766,42.0
Minabe,33.7725,135.3206,0,11594,72.0
Bucyrus,40.8054,-82.9719,0,11690,
Muzaffarnagar,29.482,77.7,0,10793,
Sandy,41.1447,-78.7295,0,11689,
Gander,48.9569,-54.6089,0,11688,32.0
East glenville,42.8648,-73.9256,0,11687,
Balakrishnanpatti,11.2511,78.4736,0,11328,
Ovada,44.6392,8.6464,0,11365,
Mudashedde,12.93,74.88,0,9790,
Hanover,40.6668,-75.3979,0,11685,
Chak that,25.7347,86.034,0,9787,
Jigani,12.7861,77.6385,0,10389,
Ostrhauderfehn,53.1167,7.6167,0,11458,
Eningen unter achalm,48.4831,9.2522,0,11199,
Naryn,41.1306,72.0806,0,11306,77.0
Sunninghill,51.4025,-0.655,0,11603,
Sultanpur,23.1381,77.934,0,11507,
Ahiro,24.9192,87.1054,0,10223,
Caorle,45.6,12.8833,0,11606,
Mendota heights,44.8815,-93.14,0,11681,
Hinwil,47.3033,8.8444,0,11179,131.0
Schiller park,41.9586,-87.8693,0,11680,
Douglas,31.5065,-82.8544,0,11680,
Santa clara,44.1154,-123.1344,0,11680,
Bytca,49.2242,18.5642,0,11414,
Chantilly,49.1869,2.4608,0,11001,
Yirol,6.56,30.51,0,11650,126.0
Tazhakudi,8.2348,77.4533,0,11309,
Rajpur kalan,25.6792,84.1259,0,10486,
Udachnyy,66.4,112.3167,0,11676,113.0
Guaicara,-21.6219,-49.7986,0,11633,25.0
Parvatgiri,17.7417,79.7264,0,11355,
Bad nenndorf,52.3369,9.3786,0,11189,
Tulshia,26.3468,87.8411,0,10523,
Capela de santana,-29.7,-51.325,0,11612,25.0
Lawrenceburg,38.0332,-84.9031,0,11675,
Murapaka,18.2282,83.7926,0,11134,
Yercaud,11.7794,78.2034,0,11550,
Shuinancun,23.2995,112.3753,0,11598,35.0
Myrtle grove,34.123,-77.8834,0,11672,
Pir bakran,32.4689,51.5578,0,10851,67.0
La calamine,50.7,6.0,0,11061,
Pepperell,42.6713,-71.6043,0,11671,
Loutraki,37.975,22.9767,0,11564,
Golet,19.239,79.3891,0,11524,
Surinam,-20.5139,57.5111,0,10507,90.0
Diao'ecun,40.7227,115.8201,0,11631,35.0
Xiaoba,26.7217,106.9236,0,11560,35.0
Tlachichilco,20.6217,-98.1994,0,11630,91.0
Lyuban,52.7819,28.0525,0,11654,17.0
Schwaigern,49.1333,9.05,0,11438,
De pinte,51.0,3.65,0,11046,
Rosario de mora,13.5833,-89.2167,0,11377,48.0
Port morant,17.9,-76.3167,0,11536,71.0
Tarar,25.1821,87.1671,0,10255,
Sidi tabet,36.9139,10.0361,0,11385,138.0
Yelandur,12.07,77.03,0,11332,
Saint helena bay,-32.7583,18.0278,0,11529,
Cocentaina,38.745,-0.4406,0,11451,
Esperanza,22.4472,-80.0966,0,11555,40.0
Vernouillet,48.9722,1.9833,0,10104,
Eureka,38.5004,-90.6491,0,11663,
Huandacareo,19.9906,-101.275,0,11592,91.0
Alburquerque,9.6104,123.9549,0,11246,109.0
Halavagalu,14.7083,75.7753,0,11381,
Milattur,10.8576,79.2394,0,10695,
Jodar,37.8333,-3.35,0,11583,
Hallbergmoos,48.3333,11.75,0,11337,
Rudersberg,48.8856,9.5281,0,11382,
Hidaka,42.4803,142.0743,0,11648,72.0
Mestrino,45.45,11.7667,0,11502,
Rothesay,45.3831,-65.9969,0,11659,32.0
Mangabe,-16.95,49.3333,0,11583,85.0
Radnevo,42.3,25.9333,0,11622,27.0
Elma,42.8231,-78.6371,0,11658,
Singapperumalkovil,12.7595,80.0075,0,10669,
Tonse west,13.3968,74.7069,0,11032,
Ionia,42.9773,-85.0727,0,11655,
Fatehpur,25.3032,87.8623,0,10423,
Port lavaca,28.6181,-96.6278,0,11654,
Fortaleza dos nogueiras,-6.9639,-46.1769,0,11646,25.0
Kamanpur,18.6667,79.5,0,11048,
Ban mae tuen,18.01,98.8809,0,11617,135.0
Trecastagni,37.6167,15.0833,0,11074,
Little chute,44.2906,-88.3208,0,11652,
Poulsbo,47.7417,-122.6407,0,11652,
Kurim,49.2985,16.5315,0,11021,42.0
Oulad friha,32.6108,-7.625,0,11581,93.0
Franklin,39.5538,-84.2952,0,11650,
Bonate di sopra,45.6833,9.5667,0,10020,
Center,40.6483,-80.2977,0,11649,
Lardero,42.4261,-2.4614,0,11094,
Annoeullin,50.5294,2.9328,0,10486,
Sagada,17.0842,120.9008,0,11510,109.0
Drawsko pomorskie,53.5333,15.8,0,11597,110.0
Mala vyska,48.65,31.6333,0,11614,142.0
Auhar sheikh,26.7216,84.5993,0,10310,
Liberty lake,47.6686,-117.1036,0,11647,
Mistelbach,48.5667,16.5667,0,11559,
Tudela,10.636,124.47,0,11304,109.0
Sidi moussa ben ali,33.5594,-7.3817,0,11445,93.0
Ross-betio,16.2667,-16.1333,0,11588,
Brock,44.3167,-79.0833,0,11642,32.0
Hipperholme,53.7258,-1.812,0,11308,
Carver,41.8739,-70.7563,0,11641,
Kalmiuske,47.6667,38.0667,0,11603,142.0
Nzeto,-7.229,12.865,0,11633,6.0
Okpo,18.1167,95.6667,0,11525,95.0
Santa cruz itundujia,16.8667,-97.65,0,11616,91.0
Jamaat shaim,32.35,-8.85,0,11251,93.0
Sahuria,25.8197,86.6132,0,10519,
Ban bang toei,14.0656,100.5226,0,10164,135.0
Videle,44.2833,25.5333,0,11508,112.0
Anatoli,39.6386,20.8661,0,9798,
Khair khan,26.2727,87.3037,0,10240,
Motipur,25.8159,86.014,0,9736,
Dautphe,50.8583,8.55,0,11475,
Lenvik,69.3836,17.9675,0,11618,102.0
Bellmawr,39.8666,-75.0941,0,11631,
Dumri,25.5263,86.7346,0,10437,
Jaqueira,-8.7269,-35.7928,0,11501,25.0
Mohlin,47.5583,7.8458,0,11042,131.0
Quebrangulo,-9.3189,-36.4708,0,11592,25.0
Asbury lake,30.0472,-81.7853,0,11629,
Spring lake,35.1843,-78.9962,0,11629,
Montegrotto terme,45.3333,11.7833,0,11448,
Santo antonio do jacinto,-16.5339,-40.1758,0,11604,25.0
Lunenburg,42.5897,-71.7199,0,11627,
Dodvad,15.79,74.75,0,11241,
Chikkarampalaiyam,11.2416,76.9854,0,11177,
Calheta,32.7258,-17.1658,0,11521,
Show low,34.2671,-110.0384,0,11623,
Winton,37.3854,-120.6173,0,11623,
Warden,-27.8539,28.9667,0,10977,
Camisano vicentino,45.5167,11.7167,0,11248,
Hlaingbwe,17.1333,97.8333,0,11511,95.0
Staden,50.975,3.0147,0,11376,
Shahzadpur,25.6541,86.8709,0,9839,
Onate,43.0333,-2.4167,0,11515,
East greenwich,39.7903,-75.2396,0,11621,
Schoningen,52.1333,10.95,0,11306,
Chegem vtoroy,43.5667,43.5833,0,11575,113.0
Fuente de oro,3.4667,-73.6167,0,11599,36.0
Ulricehamn,57.7833,13.4167,0,11410,130.0
Sidi kasem,35.5339,-5.2183,0,11537,93.0
Derdara,35.1103,-5.2872,0,11547,93.0
Qasr-e qand,26.2483,60.7525,0,11605,67.0
Gravelines,50.9864,2.1275,0,11132,
James island,32.7353,-79.9394,0,11618,
La union,8.8606,-75.2806,0,11566,36.0
Lezignan-corbieres,43.2006,2.7578,0,11317,
Summerland,49.6006,-119.6778,0,11615,32.0
Den chai,17.9835,100.0519,0,11542,135.0
Valpovo,45.6667,18.4167,0,11563,
Big lake,45.3417,-93.7434,0,11614,
Rambilli,17.4644,82.9314,0,10880,
Cadale,2.75,46.3167,0,11600,123.0
Hisar,26.5495,85.9406,0,10352,
Hanover,43.7156,-72.191,0,11612,
Sirpanandal,11.9741,79.0428,0,11263,
Santa lucia,-28.9833,-59.1,0,11589,8.0
Selsey,50.735,-0.7898,0,10737,
Krynica,49.4117,20.955,0,11361,110.0
Batemans bay,-35.7081,150.1744,0,11294,11.0
Likhoslavl,57.1333,35.4833,0,11594,113.0
Firminopolis,-16.5819,-50.305,0,11580,25.0
Marktheidenfeld,49.85,9.6,0,11292,
Boscotrecase,40.7833,14.4667,0,10247,
Gelves,37.3333,-6.0167,0,10317,
Kem,64.95,34.5833,0,11604,113.0
Ban saeo,20.2158,100.225,0,11444,135.0
Anuppampattu,13.3018,80.2258,0,10850,
Nauheim,49.9447,8.4548,0,10819,
Baghant,26.1748,86.1705,0,9889,
Bela,24.9689,84.974,0,10028,
Shengping,28.4865,98.913,0,11595,35.0
Ingelmunster,50.9208,3.2533,0,10928,
Hexham,54.971,-2.101,0,11139,
Kurgunta,17.2,77.36,0,11337,
Mortad,18.8167,78.4833,0,11123,
Bara khurd,25.2599,85.4325,0,10059,
Okuizumo,35.1973,133.0023,0,11570,72.0
Khorramabad,36.7828,50.8722,0,11542,67.0
Uchchangidurgam,14.5614,76.0537,0,11373,
Sangrampur,25.0711,86.1871,0,10379,
Temamatla,19.2028,-98.87,0,11206,91.0
Svidnik,49.3056,21.5678,0,11096,
Barahbatta,25.7727,85.7522,0,9653,
Yellayapalem,14.5378,79.9515,0,10843,
Sursee,47.1667,8.1167,0,9900,131.0
'ain roua,36.3344,5.1806,0,11499,3.0
Dzouz,31.89,-7.32,0,11501,93.0
Thanh xuan,10.2308,106.3253,0,11051,148.0
Timahdit,33.2369,-5.06,0,10945,93.0
Sacueni,47.3525,22.0914,0,11526,112.0
De panne,51.1019,2.5917,0,11129,
Konanur,12.6333,76.05,0,11284,
Padre burgos,10.0333,125.0167,0,11159,109.0
Ghinda'e,15.45,39.0833,0,11560,49.0
La riche,47.3892,0.6606,0,10331,
Caraguatay,-25.2333,-56.8167,0,11568,107.0
Kuppachchipalaiyam,11.0273,78.1131,0,10787,
Nagojanahalli,12.357,78.2886,0,11099,
Tadley,51.3506,-1.1376,0,11473,
Gandhari,18.3932,78.1174,0,11432,
Mexico,39.1625,-91.8712,0,11592,
Ouro branco,-9.1667,-37.3567,0,11535,25.0
Bannewitz,50.9931,13.7167,0,11157,
Usuppur,11.3815,79.697,0,10616,
Siniscola,40.5743,9.6963,0,11531,
Muroto-misakicho,33.29,134.1519,0,11543,72.0
Odugattur,12.7679,78.883,0,10755,
Stollberg,50.7083,12.7783,0,11303,
Emmaus,40.5352,-75.4978,0,11589,
Ramchandrapur,22.9,88.48,0,10312,
Damonojodi,18.7632,82.9194,0,11187,
Epazoyucan,20.0177,-98.6361,0,11522,91.0
Risch,47.1411,8.4314,0,10857,131.0
Werther,52.075,8.4125,0,11274,
Atharga,16.9875,75.8863,0,11365,
Bhagirathpur,24.0912,88.4947,0,10125,
Sesto calende,45.7333,8.6333,0,11141,
Cranleigh,51.1363,-0.4784,0,11241,
Konakondla,15.1053,77.364,0,11382,
Rutesheim,48.8097,8.945,0,10916,
Huanian,24.0781,102.201,0,11538,35.0
Simri,26.3825,86.1705,0,9983,
Santa genoveva de docordo,4.2586,-77.3675,0,11579,36.0
Mango,27.9914,-82.307,0,11582,
Val-des-monts,45.65,-75.6667,0,11582,32.0
Kodmial,18.6333,78.9,0,10892,
Adendorf,53.2833,10.45,0,10903,
Irmo,34.1018,-81.1956,0,11581,
Rounia,25.5179,87.3999,0,10350,
Kuttappatti,11.7939,77.9225,0,10920,
Gympie,-26.19,152.6655,0,10803,11.0
Recke,52.37,7.7189,0,11371,
Ezanville,49.0278,2.3608,0,9719,
Khawaspur,26.2331,84.6388,0,10355,
Vineyard,40.3059,-111.7545,0,11579,
Comala,19.3208,-103.7603,0,9649,91.0
Pfastatt,47.7689,7.3017,0,9723,
Leatherhead,51.295,-0.329,0,11316,
Konganapuram,11.571,77.9004,0,10670,
Schonaich,48.6569,9.0628,0,10813,
Mallagunta,12.6343,78.5194,0,10969,
Trostberg an der alz,48.0167,12.55,0,11355,
Sheron,30.1582,75.7178,0,11132,
Koch,24.9259,84.7724,0,11035,
Bharhopur,25.9488,84.5274,0,9903,
Elizabethtown,40.1533,-76.599,0,11574,
Patterson,41.4849,-73.5921,0,11574,
Navarro,-35.0167,-59.2667,0,11562,8.0
Greensburg,39.3518,-85.5028,0,11573,
Bek-abad,40.8472,72.975,0,11476,77.0
Babhniyawan,25.4943,84.4815,0,10325,
Riesi,37.2833,14.0833,0,11402,
Tawnza,32.0944,-6.6025,0,11488,93.0
Masakkavundanchettipalaiyam,11.1473,77.0756,0,10961,
Bora,23.6585,76.8112,0,11233,
Middle valley,35.1877,-85.1959,0,11569,
Yuasa,34.0294,135.1903,0,11038,72.0
Bouabout,31.2667,-9.1833,0,11494,93.0
Gustavsberg,59.3333,18.3833,0,11333,130.0
Tache,49.7081,-96.6736,0,11568,32.0
Kaniyur,11.093,77.156,0,10930,
Luathaha,26.6316,84.9079,0,10223,
Chettimangurichchi,11.6393,77.8557,0,10659,
Phanat nikhom,13.4458,101.1844,0,11032,135.0
Satuek,15.3008,103.3013,0,11444,135.0
Grobbendonk,51.2,4.7167,0,11172,
Puerto suarez,-18.9667,-57.7981,0,11564,22.0
Severnyy,67.6083,64.1233,0,11562,113.0
Itarhi,25.4832,84.0129,0,10669,
Angicos,-5.6658,-36.6008,0,11549,25.0
Salaya,13.8023,100.3208,0,11180,135.0
Barni,25.3484,85.0594,0,9914,
Shankarpalli,17.4523,78.131,0,11055,
Whitchurch,51.4064,-2.5594,0,11061,
Pata ellamilli,16.8473,81.4884,0,11081,
Maxeville,48.7114,6.1631,0,9818,
Estiva gerbi,-22.2708,-46.945,0,11407,25.0
Kovurupalli,14.7772,79.9999,0,11258,
Kirchhundem,51.1,8.0833,0,11485,
Kadur sahib,31.4239,75.0978,0,11054,
Lantana,33.0926,-97.1214,0,11559,
Douar trougout,35.18,-3.77,0,11458,93.0
Chassieu,45.7444,4.9664,0,10638,
Melito di porto salvo,37.9167,15.7833,0,11240,
Bad schwalbach,50.1333,8.0667,0,11277,
Ciechocinek,52.8833,18.7833,0,10874,110.0
Mogilno,52.65,17.95,0,11453,110.0
Ferreiros,-7.4478,-35.2439,0,11430,25.0
Wittingen,52.7167,10.7333,0,11503,
Valdivia,7.289,-75.398,0,11511,36.0
Esil,51.9556,66.4042,0,11551,74.0
Tagami,37.6988,139.058,0,11200,72.0
Sevilla,9.7,124.05,0,11376,109.0
Barigarh,25.2325,80.0347,0,11324,
Narasingam,9.9658,78.1833,0,10189,
Oskaloosa,41.2922,-92.6404,0,11552,
Miami shores,25.867,-80.1779,0,11551,
Maurilandia,-17.9708,-50.3389,0,11521,25.0
Omaruru,-21.4333,15.9333,0,11547,96.0
Nettanige,12.6101,75.172,0,10858,
Kin,26.4562,127.926,0,11252,72.0
Rheinau,48.6678,7.9347,0,11395,
Kenzhe,43.4911,43.5528,0,9669,113.0
Riorges,46.0428,4.0406,0,10848,
Cadolzburg,49.45,10.8667,0,11298,
Malkanur,18.0821,79.3628,0,11247,
Diamond springs,38.692,-120.8391,0,11545,
Pedro afonso,-8.9678,-48.175,0,11539,25.0
Nyazepetrovsk,56.05,59.6,0,11539,113.0
Kaboua,8.25,2.6833,0,11500,19.0
Cholpon-ata,42.65,77.0833,0,11520,77.0
Wambrechies,50.6853,3.0486,0,10857,
Nembro,45.7439,9.7594,0,11530,
Kamalapuram,18.2925,80.4608,0,11493,
Hasbergen,52.2167,7.9167,0,11024,
Masinigudi,11.5683,76.6409,0,11321,
Mutluru,16.15,80.4833,0,10831,
Higashiizu,34.7667,139.0333,0,11389,72.0
Alto garcas,-16.9439,-53.5278,0,11532,25.0
Wakefield,38.823,-77.2406,0,11534,
Chintakunta,14.6466,78.4696,0,11239,
Sebastiao laranjeiras,-14.5728,-42.94,0,11528,25.0
Plankstadt,49.3933,8.5942,0,10321,
Bochaha,25.5675,85.7393,0,9628,
Matulji,45.3667,14.3167,0,11246,
Bhattiprolu,16.1,80.78,0,11092,
Kulgo,24.0154,85.9743,0,10839,
Buzhum,40.01,70.83,0,11400,77.0
Bondoufle,48.6133,2.3806,0,10046,
Bath,42.3219,-77.3083,0,11531,
Norfolk,42.1163,-71.3295,0,11531,
Sant joan de vilatorrada,41.7456,1.8056,0,10871,
Sonbari,24.2286,80.7902,0,11143,
Utiel,39.5672,-1.2067,0,11482,
Kuriyama,43.0563,141.7843,0,11474,72.0
Castelvetro di modena,44.5,10.95,0,11303,
Grosse pointe park,42.3794,-82.9287,0,11529,
Saint-hilaire-de-riez,46.7211,-1.9456,0,11297,
Moyamba,8.1606,-12.4333,0,11485,120.0
Villerupt,49.4697,5.9286,0,10003,
Box elder,44.112,-103.0818,0,11527,
Chorrocho,-8.98,-39.0939,0,11522,25.0
San carlos de guaroa,3.7111,-73.2425,0,11512,36.0
Areal,-22.2308,-43.1058,0,11423,25.0
Morgan city,29.7041,-91.192,0,11525,
Fatehpur,24.6297,85.2249,0,10431,
Pirangi,-21.0914,-48.6578,0,11471,25.0
Yuncos,40.0833,-3.8667,0,10813,
San lazaro,-22.1083,-57.97,0,11509,107.0
Zvenigovo,55.9833,48.0167,0,11504,113.0
Ilicinia,-20.9358,-45.8328,0,11488,25.0
Campo do meio,-21.1069,-45.83,0,11476,25.0
Montopoli in val d'arno,43.6667,10.75,0,11149,
Panazol,45.8389,1.31,0,10974,
New baltimore,38.7495,-77.7151,0,11517,
Lokhvytsya,50.361,33.2652,0,11485,142.0
Dhorgaon,25.9545,86.8933,0,9649,
Belem de maria,-8.6139,-35.8089,0,11353,25.0
Guayabal,4.9633,-74.9056,0,11490,36.0
Lantana,26.5834,-80.0564,0,11516,
Kapaa,22.091,-159.3521,0,11516,
Karlsdorf-neuthard,49.1364,8.5439,0,10746,
Cherdakly,54.3594,48.845,0,11492,113.0
Welzheim,48.8747,9.6344,0,11219,
Lakeville,41.831,-70.9594,0,11514,
Myronivka,49.65,30.9833,0,11478,142.0
Targu ocna,46.28,26.62,0,11300,112.0
Rothenburg ob der tauber,49.3833,10.1833,0,11243,
Coronel dorrego,-38.7,-61.2667,0,11510,8.0
Dobbs ferry,41.0127,-73.8697,0,11511,
Holic,48.8122,17.1606,0,11214,
Newtown,52.5132,-3.3141,0,11357,
Mashyal,17.3226,76.2407,0,11326,
Scalea,39.8167,15.8,0,11022,
Unicov,49.7709,17.1215,0,11281,42.0
Zierikzee,51.6497,3.9164,0,11360,
Dammartin-en-goele,49.0542,2.6814,0,10355,
Balve,51.3333,7.8667,0,11361,
Sideradougou,10.6876,-4.2627,0,11443,
Lencois,-12.5628,-41.39,0,11499,25.0
Beclean,47.1797,24.1797,0,11260,112.0
Divinolandia,-21.6614,-46.7392,0,11492,25.0
Yakymivka,46.6977,35.1554,0,11481,142.0
Minnehaha,45.6577,-122.6204,0,11508,
Lurate caccivio,45.7667,9.0,0,9847,
Gohuma bairia,26.3938,86.3976,0,10257,
Vermillion,42.7811,-96.9256,0,11506,
Crikvenica,45.1833,14.7,0,11122,
Lutry,46.5,6.6833,0,10289,131.0
Gig harbor,47.3352,-122.5964,0,11505,
Lovington,32.9128,-103.3276,0,11505,
Poldasht,39.3475,45.0678,0,11472,67.0
Leon valley,29.4954,-98.6143,0,11503,
Burhia dhanghatta,25.9004,87.2852,0,10457,
Sociedad,13.7,-88.0167,0,11406,48.0
Mali,25.1269,84.7084,0,10268,
Paceco,37.9833,12.55,0,11307,
Lenzburg,47.3833,8.1833,0,10569,131.0
Amneville,49.2608,6.1419,0,10505,
Buriti do tocantins,-5.3158,-48.2289,0,11497,25.0
Dalawarpur,26.3466,84.9581,0,10054,
Manikpur,25.3129,87.4388,0,10343,
Muquem de sao francisco,-12.065,-43.5489,0,11495,25.0
Kilrajakularaman,9.3969,77.6344,0,10755,
Cerese,45.05,10.75,0,11141,
El khemis des beni chegdal,32.4441,-6.9551,0,11444,93.0
Er regueb,34.8667,9.7833,0,11430,138.0
Tibau do sul,-6.1869,-35.0919,0,11385,25.0
Jadupatti,26.1186,86.3114,0,10161,
Konen agrahar,12.8574,77.664,0,11038,
Aginskoye,51.1031,114.5228,0,11491,113.0
Baldock,51.99,-0.19,0,9900,
Ochsenfurt,49.65,10.0667,0,11319,
Lahfayr,30.57,-8.4878,0,11374,93.0
Ain legdah,34.1667,-4.5,0,11422,93.0
Florennes,50.2514,4.6044,0,11410,
Waupun,43.6314,-88.7381,0,11494,
Sonakhal,22.2213,88.6939,0,10582,
Medulla,27.957,-81.9866,0,11493,
Domazlice,49.4406,12.9272,0,11056,42.0
Malapannanagudi,15.28,76.37,0,10896,
Bom retiro do sul,-29.6089,-51.9428,0,11472,25.0
Salisbury,40.038,-75.9961,0,11491,
Montmagny,46.9833,-70.55,0,11491,32.0
Cornate d'adda,45.65,9.4667,0,10715,
Terku valliyur,8.357,77.6087,0,11090,
Kostinbrod,42.8167,23.2167,0,11432,27.0
Amjhar,25.0641,84.5591,0,9820,
Ahlaf,33.2833,-7.2,0,11451,93.0
Klyetsk,53.0636,26.6372,0,11462,17.0
Chkalovsk,56.7667,43.2333,0,11462,113.0
Batonyterenye,47.9906,19.8309,0,11345,64.0
Tinogasta,-28.0667,-67.5667,0,11485,8.0
Yorktown,40.183,-85.5123,0,11486,
Xambioa,-6.4108,-48.5358,0,11484,25.0
Varzobkala,38.7667,68.8167,0,11438,134.0
Jem'at oulad 'abbou,33.1156,-7.9333,0,11299,93.0
Fort morgan,40.2537,-103.7903,0,11483,
Nekarikallu,16.3833,79.95,0,10778,
Avigliano,40.7314,15.7166,0,11350,
Loyalsock,41.2743,-76.9839,0,11482,
Farmington,42.4614,-83.3784,0,11481,
Orono,44.8867,-68.7166,0,11481,
Senador jose porfirio,-2.5908,-51.9539,0,11480,25.0
Antonio carlos,-21.3178,-43.7469,0,11459,25.0
Paduma,26.5766,86.2394,0,10787,
Ortakent,37.1035,27.2926,0,11227,139.0
Kuzuculu,36.8833,36.2333,0,11187,139.0
Dinard,48.6325,-2.0617,0,10181,
Tamba,17.0001,75.9934,0,11258,
Prien am chiemsee,47.856,12.3462,0,10950,
Gayaspur,25.9217,84.4399,0,10383,
Lajosmizse,47.0264,19.5578,0,11408,64.0
Ridgefield,40.8313,-74.0147,0,11477,
Naliya,23.2611,68.8267,0,11415,
Gracemere,-23.4391,150.4558,0,11315,11.0
Sales oliveira,-20.7719,-47.8378,0,11438,25.0
Raghunathpur,26.0019,84.2753,0,10107,
Ramanayakkanpalaiyam,11.6291,78.5624,0,11082,
Duruma,24.6,46.1333,0,11461,117.0
Calatrava,12.6167,122.0708,0,11342,109.0
Retie,51.2667,5.0667,0,11240,
Stafford,41.9876,-72.3122,0,11472,
Gerasdorf bei wien,48.295,16.4675,0,11155,
Byerazino,53.8333,28.9833,0,11462,17.0
Herbolzheim,48.2219,7.7775,0,11156,
Abjij,29.2861,30.8152,0,10057,47.0
Egersund,58.4497,6.0087,0,11433,102.0
Pueblo viejo,18.4,-70.7667,0,11235,46.0
Kyjov,49.0102,17.1225,0,11105,42.0
Chandreru,16.82,81.99,0,10733,
Mancha real,37.7864,-3.6125,0,11350,
Ravutulapudi,17.3833,82.3833,0,10784,
Mangobandar,24.8162,86.2709,0,10801,
Kennebunk,43.3972,-70.5707,0,11466,
Guinagourou,9.5667,2.95,0,11411,19.0
Ontario,44.0259,-116.976,0,11465,
New garden,39.8119,-75.7517,0,11465,
Amdel,31.5617,-8.8944,0,11438,93.0
Komorniki,52.2667,16.7,0,10990,110.0
Baragaon,25.1348,85.432,0,9822,
Axixa,-2.8369,-44.0528,0,11407,25.0
Hartsville,36.3921,-86.1568,0,11463,
Great harwood,53.786,-2.408,0,10890,
Piazzola sul brenta,45.5333,11.7667,0,11189,
Grafton,-29.6833,152.9333,0,10408,11.0
Dharmavaram,17.21,82.34,0,10717,
Fulton,43.3171,-76.4167,0,11461,
Hejiaji,37.3539,109.8377,0,11382,35.0
Peddapadu,16.6408,81.0322,0,11081,
Lanham,38.962,-76.8421,0,11460,
Lawrenceburg,35.2497,-87.3325,0,11460,
Griswold,41.5852,-71.9226,0,11460,
Kanamadi,16.83,75.73,0,11135,
Maltby,47.8027,-122.1044,0,11458,
Tinkoni,26.8613,84.9647,0,10042,
Resende,41.106,-7.964,0,11364,
Oud-heverlee,50.8333,4.6667,0,11099,
Ecaussinnes-lalaing,50.5667,4.1833,0,11135,
Saint-junien,45.8872,0.9011,0,11257,
Budili,13.9353,77.7355,0,11200,
Patrasaer,23.1968,87.5272,0,10844,
Nelson bay,-32.715,152.1511,0,11060,11.0
Perali,15.886,80.547,0,11035,
Moss bluff,30.3039,-93.2051,0,11453,
Mack,39.1492,-84.6794,0,11452,
Seneffe,50.5333,4.25,0,11272,
Roma,26.4166,-99.0061,0,11451,
Tucson mountains,32.2822,-111.0773,0,11451,
Santa rosa de viterbo,5.8833,-72.9833,0,11329,36.0
Venafro,41.4844,14.0458,0,11209,
La maddalena,41.2167,9.4,0,11233,
Fagundes,-7.355,-35.775,0,11378,25.0
Canton,44.5802,-75.1978,0,11448,
Douar oulad naoual,34.4936,-5.7108,0,11371,93.0
Belen,-23.466,-57.262,0,11359,107.0
Laqraqra,32.4333,-7.4333,0,11419,93.0
Botticino sera,45.5333,10.2333,0,10857,
Eidsberg,59.5369,11.3603,0,11396,102.0
La libertad,12.2156,-85.1647,0,11429,98.0
Kalavapudi,16.4623,81.3887,0,10941,
Virton,49.5675,5.5325,0,11323,
Kannulu,12.8685,74.9025,0,9547,
Nikel,69.4081,30.2206,0,11437,113.0
Port salerno,27.1461,-80.1894,0,11441,
Nueva helvecia,-34.2833,-57.2,0,10630,144.0
Kormend,47.011,16.6058,0,11236,64.0
Town and country,38.6317,-90.479,0,11440,
Lafrayta,31.9167,-7.25,0,11298,93.0
Czarnkow,52.9,16.5667,0,10370,110.0
Healdsburg,38.6224,-122.8651,0,11439,
Erin,43.7667,-80.0667,0,11439,32.0
Jimani,18.49,-71.85,0,11414,46.0
Palukudoddi,15.861,77.718,0,11164,
Pedro de toledo,-24.275,-47.2328,0,11421,25.0
Gloucester city,39.8924,-75.1172,0,11438,
Aratuba,-4.4178,-39.045,0,11358,25.0
Oravita,45.0403,21.6853,0,11382,112.0
Marasesti,45.88,27.23,0,11314,112.0
Hato corozal,3.1833,-73.75,0,11431,36.0
Douar sgarta,32.1667,-7.6333,0,11387,93.0
San jose de guaribe,9.793,-65.8418,0,11426,147.0
Hejamadi,13.1062,74.7839,0,10813,
Puerto rico,2.9383,-73.2083,0,11433,36.0
Valley center,33.233,-117.0158,0,11435,
Zao,38.0981,140.6587,0,11360,72.0
Flawil,47.4053,9.1977,0,10520,131.0
Boldesti-scaeni,45.03,26.03,0,11137,112.0
Barbosa ferraz,-24.03,-52.0119,0,11426,25.0
Dagbe,6.5667,2.6833,0,9498,19.0
Dhilwan kalan,30.5718,74.8655,0,10991,
Kall,50.5497,6.5497,0,11264,
Douchy-les-mines,50.3014,3.3933,0,10311,
Barbadanes,42.3003,-7.9064,0,11061,
Hatwans,22.7683,78.3464,0,11102,
Solymar,47.591,18.929,0,10823,64.0
Lamsabih,32.2933,-8.6889,0,11339,93.0
Creazzo,45.5333,11.4833,0,11373,
Telkap,24.7048,84.0093,0,10787,
Gentio do ouro,-11.4289,-42.5058,0,11423,25.0
Pottireddippatti,11.1659,78.2708,0,10945,
Jhundo,24.7756,86.2473,0,10760,
Sorsk,54.0333,90.25,0,11416,113.0
Yuryuzan,54.8667,58.4333,0,11415,113.0
Kastav,45.375,14.349,0,10472,
Kochgawan,25.0431,85.6279,0,9567,
